name,formula,inchikey,smiles,source
1-methylnaphthalene,C11H10,QPUYECUOLPXSFR-UHFFFAOYSA-N,Cc1cccc2ccccc12,xml_inchi
1-methylphenanthrene,C15H12,DOWJXOHBNXRUOD-UHFFFAOYSA-N,Cc1cccc2c1ccc1ccccc12,xml_inchi
1-methylpropyl ethanoate,C6H12O2,DCKVNWZUADLDEH-UHFFFAOYSA-N,CCC(C)OC(C)=O,xml_inchi
1-methylpyridinium methylsulfate,C7H11NO4S,QZJOMPYEGLQVQM-UHFFFAOYSA-M,COS(=O)(=O)[O-].C[n+]1ccccc1,xml_inchi
1-methylsulfinyl-2-thiapropane,C3H8OS2,OTKFCIVOVKCFHR-UHFFFAOYSA-N,CSCS(C)=O,xml_inchi
1-methylvinyl ethanoate,C5H8O2,HETCEOQFVDFGSY-UHFFFAOYSA-N,C=C(C)OC(C)=O,xml_inchi
1-metyl-3-propylimidazolium hydrogen carbonate,C8H14N2O3,BKLIKNUIZPOKOD-UHFFFAOYSA-M,CCCn1cc[n+](C)c1.O=C([O-])O,xml_inchi
1-naphthalenamine,C10H9N,RUFPHBVGCFYCNW-UHFFFAOYSA-N,Nc1cccc2ccccc12,xml_inchi
1-naphthaleneethanoic acid,C12H10O2,PRPINYUDVPFIRX-UHFFFAOYSA-N,O=C(O)Cc1cccc2ccccc12,xml_inchi
1-naphthol,C10H8O,KJCVRFUGPWSIIH-UHFFFAOYSA-N,Oc1cccc2ccccc12,xml_inchi
1-naphthyl N-methylcarbamate,C12H11NO2,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CN=C(O)Oc1cccc2ccccc12,xml_inchi
1-nitroanthraquinone,C14H7NO4,YCANAXVBJKNANM-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],xml_inchi
1-nitronaphthalene,C10H7NO2,RJKGJBPXVHTNJL-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2ccccc12,xml_inchi
1-nitropropane,C3H7NO2,JSZOAYXJRCEYSX-UHFFFAOYSA-N,CCC[N+](=O)[O-],xml_inchi
1-nitropyrene,C16H9NO2,ALRLPDGCPYIVHP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,xml_inchi
1-nonanol-d,C9H19DO,ZWRUINPWMLAQRD-MMIHMFRQSA-N,[2H]OCCCCCCCCC,xml_inchi
1-nonene,C9H18,JRZJOMJEPLMPRA-UHFFFAOYSA-N,C=CCCCCCCC,xml_inchi
1-nonyl-3-methylimidazolium hexafluorophosphate,C13H25F6N2P,JPJSILOBVNUUAQ-UHFFFAOYSA-N,CCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,xml_inchi
1-nonyl-3-methylimidazolium tetrafluoroborate,C13H25BF4N2,TXQICCJINCLCRG-UHFFFAOYSA-N,CCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,xml_inchi
1-nonyl-3-methylpyridinium chloride,C15H26ClN,MHKLJSODAUNHAZ-UHFFFAOYSA-M,CCCCCCCCC[n+]1cccc(C)c1.[Cl-],xml_inchi
1-nonylammonium dihydrogen phosphate,C9H24NO4P,UBYYQOPBOIARJM-UHFFFAOYSA-N,CCCCCCCCCN.O=P(O)(O)O,xml_inchi
1-nonylimidazole,C12H22N2,KCWDRMKPLNYFEA-UHFFFAOYSA-N,CCCCCCCCCn1ccnc1,xml_inchi
1-nonyne,C9H16,OSSQSXOTMIGBCF-UHFFFAOYSA-N,C#CCCCCCCC,xml_inchi
1-octacosanol,C28H58O,CNNRPFQICPFDPO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,xml_inchi
1-octadecanol,C18H38O,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,xml_inchi
1-octanamine,C8H19N,IOQPZZOEVPZRBK-UHFFFAOYSA-N,CCCCCCCCN,xml_inchi
1-octanaminium dihydrogen phosphate,C8H22NO4P,BLNBPHNERLTQBC-UHFFFAOYSA-N,CCCCCCCCN.O=P(O)(O)O,xml_inchi
1-octanol-d,C8H17DO,KBPLFHHGFOOTCA-QOWOAITPSA-N,[2H]OCCCCCCCC,xml_inchi
1-octen-3-ol,C8H16O,VSMOENVRRABVKN-UHFFFAOYSA-N,C=CC(O)CCCCC,xml_inchi
"1-octyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium chloride",C17H33ClN2,HNPOFEJRXXHIMI-UHFFFAOYSA-M,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[Cl-],xml_inchi
"1-octyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",C18H33N3S,SDBUZNZSTDPGPB-UHFFFAOYSA-M,CCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],xml_inchi
"1-octyl-2,3-dimethylimidazolium tetrafluoroborate",C13H25BF4N2,YXWXROJUTIFXES-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1C.F[B-](F)(F)F,xml_inchi
1-octyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,C16H23F10N3O4S2,NSJONASMLGKIFJ-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,xml_inchi
1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C14H23F6N3O4S2,LECQXINNQGHJBM-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-octyl-3-methylimidazolium hexafluorophosphate,C12H23F6N2P,GRCIJNHHTXBJAK-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,xml_inchi
1-octyl-3-methylimidazolium picrate,C18H25N5O7,YNFHYVFMEVHBNR-UHFFFAOYSA-M,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,xml_inchi
1-octyl-3-methylimidazolium trifluoromethanesulfonate,C13H23F3N2O3S,BCVMAYRUJBXMAP-UHFFFAOYSA-M,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,xml_inchi
1-octyl-3-methylpydridinium bis(trifluoromethylsulfonyl)imide,C16H24F6N2O4S2,FWFZZMOMMSCJJN-UHFFFAOYSA-N,CCCCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-octyl-3-methylpyridinium,C14H24N,AVFZRVATGMEQNJ-UHFFFAOYSA-N,CCCCCCCC[n+]1cccc(C)c1,xml_inchi
1-octyl-3-methylpyridinium chloride,C14H24ClN,JKFPMADPTAYYER-UHFFFAOYSA-M,CCCCCCCC[n+]1cccc(C)c1.[Cl-],xml_inchi
1-octyl-3-vinylimidazolium bromotrichloroferrate(III),C13H23BrCl3FeN2,MKPSOZWCSCLVNS-UHFFFAOYSA-J,C=C[n+]1ccn(CCCCCCCC)c1.[Br-].[Cl-].[Cl-].[Cl-].[Fe+3],xml_inchi
1-octyl-4-methylpyridinium bromide,C14H24BrN,YJKKNFIGBRWJHL-UHFFFAOYSA-M,CCCCCCCC[n+]1ccc(C)cc1.[Br-],xml_inchi
1-octylammonium oxalate,C18H40N2O4,BERYULSYDHBDDF-UHFFFAOYSA-N,CCCCCCCCN.CCCCCCCCN.O=C(O)C(=O)O,xml_inchi
1-octylimidazole,C11H20N2,KLMZKZJCMDOKFE-UHFFFAOYSA-N,CCCCCCCCn1ccnc1,xml_inchi
1-octylpyridinium bis((trifluoromethyl)sulfonyl)amide,C15H22F6N2O4S2,REYBKXICDFBMEW-UHFFFAOYSA-N,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-octylpyridinium bromide,C13H22BrN,LNKPCMOUFKLBCM-UHFFFAOYSA-M,CCCCCCCC[n+]1ccccc1.[Br-],xml_inchi
1-octylpyridinium nitrate,C13H22N2O3,NGODQOAMHQTQTQ-UHFFFAOYSA-N,CCCCCCCC[n+]1ccccc1.O=[N+]([O-])[O-],xml_inchi
1-octylpyridinium tetrafluoroborate,C13H22BF4N,POTWYFVQBFBYGV-UHFFFAOYSA-N,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,xml_inchi
1-octylquinolinium bis[(trifluoromethyl)sulfonyl]imide,C19H24F6N2O4S2,GNQNKDXOQFXDME-UHFFFAOYSA-N,CCCCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-octyne,C8H14,UMIPWJGWASORKV-UHFFFAOYSA-N,C#CCCCCCC,xml_inchi
1-oleyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,C24H41F6N3O4S2,LJWNFOHWALIERO-GMFCBQQYSA-N,CCCCCCCC/C=C\CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-oxacyclohexan-2-one,C5H8O2,OZJPLYNZGCXSJM-UHFFFAOYSA-N,O=C1CCCCO1,xml_inchi
1-pentadecanol,C15H32O,REIUXOLGHVXAEO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCO,xml_inchi
1-pentanamine,C5H13N,DPBLXKKOBLCELK-UHFFFAOYSA-N,CCCCCN,xml_inchi
1-pentanethiol,C5H12S,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,CCCCCS,xml_inchi
"1-pentanol, 5-phenyl-",C11H16O,DPZMVZIQRMVBBW-UHFFFAOYSA-N,OCCCCCc1ccccc1,xml_inchi
1-penten-3-ol,C5H10O,VHVMXWZXFBOANQ-UHFFFAOYSA-N,C=CC(O)CC,xml_inchi
1-pentene,C5H10,YWAKXRMUMFPDSH-UHFFFAOYSA-N,C=CCCC,xml_inchi
"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C12H22F6N2O4S2,UODQEMVTULZGKO-UHFFFAOYSA-N,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-pentyl-1H-benzimidazole,C12H16N2,LCTJVCKLBZGNTC-UHFFFAOYSA-N,CCCCCn1cnc2ccccc21,xml_inchi
1-pentyl-3-methylimidazolium DL-glutamate,C14H25N3O4,KQXNINYGFMYAHG-UHFFFAOYSA-M,CCCCCn1cc[n+](C)c1.NC(CCC(=O)[O-])C(=O)O,xml_inchi
1-pentyl-3-methylimidazolium DL-threoninate,C13H25N3O3,FNQIYDMCSXWBIN-RCROYASPSA-M,CCCCCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],xml_inchi
1-pentyl-3-methylimidazolium bromide,C9H17BrN2,PXFKRXXEFJDOMO-UHFFFAOYSA-M,CCCCCn1cc[n+](C)c1.[Br-],xml_inchi
1-pentyl-3-methylimidazolium hexafluoroantimonate,C9H17F6N2Sb,JQUXPEUSRWNGCX-UHFFFAOYSA-H,CCCCCn1cc[n+](C)c1.[F-].[F-].[F-].[F-].[F-].[F-].[Sb+5],xml_inchi
1-pentyl-3-methylimidazolium lactate,C12H22N2O3,BRYCSEVYHIXKLH-UHFFFAOYSA-M,CC(O)C(=O)[O-].CCCCCn1cc[n+](C)c1,xml_inchi
1-pentyl-3-methylimidazolium methylsulfonate,C10H20N2O3S,GRAFTAJJPAUIRF-UHFFFAOYSA-M,CCCCCn1cc[n+](C)c1.CS(=O)(=O)[O-],xml_inchi
1-pentyl-3-methylpyridinium chloride,C11H18ClN,CKWZJYRMBDXATH-UHFFFAOYSA-M,CCCCC[n+]1cccc(C)c1.[Cl-],xml_inchi
1-pentyl-4-(4-propylcyclohexyl)-benzene,C20H32,RSUADYMBPNVXJC-UHFFFAOYSA-N,CCCCCc1ccc(C2CCC(CCC)CC2)cc1,xml_inchi
1-pentylimidazole,C8H14N2,UPYVYJSWGZMBOU-UHFFFAOYSA-N,CCCCCn1ccnc1,xml_inchi
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,C12H16F6N2O4S2,BHMRBZVWGZMOGY-UHFFFAOYSA-N,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-pentylpyridinium dicyanamide,C12H16N4,XSNHPHKIIAJKDK-UHFFFAOYSA-N,CCCCC[n+]1ccccc1.N#C[N-]C#N,xml_inchi
1-pentylpyridinium hexafluorophosphate,C10H16F6NP,KKKOJMUGWUQWHD-UHFFFAOYSA-N,CCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,xml_inchi
1-pentylpyridinium tetraoxorhenate,C10H16NO4Re,BKSCIFAMUSXIMN-UHFFFAOYSA-N,CCCCC[n+]1ccccc1.[O].[O].[O].[O].[Re-],xml_inchi
1-pentyne,C5H8,IBXNCJKFFQIKKY-UHFFFAOYSA-N,C#CCCC,xml_inchi
1-phenazinecarboxylic acid,C13H8N2O2,JGCSKOVQDXEQHI-UHFFFAOYSA-N,O=C(O)c1cccc2nc3ccccc3nc12,xml_inchi
1-phenyl-1-propanol,C9H12O,DYUQAZSOFZSPHD-UHFFFAOYSA-N,CCC(O)c1ccccc1,xml_inchi
1-phenyl-1-thiaethane,C7H8S,HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,xml_inchi
1-phenyl-2-propanol,C9H12O,WYTRYIUQUDTGSX-UHFFFAOYSA-N,CC(O)Cc1ccccc1,xml_inchi
1-phenyl-2-propanone,C9H10O,QCCDLTOVEPVEJK-UHFFFAOYSA-N,CC(=O)Cc1ccccc1,xml_inchi
1-phenyldecane,C16H26,UZILCZKGXMQEQR-UHFFFAOYSA-N,CCCCCCCCCCc1ccccc1,xml_inchi
1-phenylethanamine,C8H11N,RQEUFEKYXDPUSK-UHFFFAOYSA-N,CC(N)c1ccccc1,xml_inchi
1-phenylethanol,C8H10O,WAPNOHKVXSQRPX-UHFFFAOYSA-N,CC(O)c1ccccc1,xml_inchi
1-phenylethyl propionate,C11H14O2,WCIQNYOXLZQQMU-UHFFFAOYSA-N,CCC(=O)OC(C)c1ccccc1,xml_inchi
1-phenylimidazole,C9H8N2,SEULWJSKCVACTH-UHFFFAOYSA-N,c1ccc(-n2ccnc2)cc1,xml_inchi
1-phenylnaphthalene,C16H12,IYDMICQAKLQHLA-UHFFFAOYSA-N,c1ccc(-c2cccc3ccccc23)cc1,xml_inchi
1-phenylpentadecane,C21H36,JIRNEODMTPGRGV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCc1ccccc1,xml_inchi
1-phenylpiperazinium tetrafluoroborate,C10H15BF4N2,ZQUCXRUXUHVRDU-UHFFFAOYSA-O,F[B-](F)(F)F.c1ccc(N2CC[NH2+]CC2)cc1,xml_inchi
1-phenylpyrazole,C9H8N2,WITMXBRCQWOZPX-UHFFFAOYSA-N,c1ccc(-n2cccn2)cc1,xml_inchi
1-phenylpyrrole,C10H9N,GEZGAZKEOUKLBR-UHFFFAOYSA-N,c1ccc(-n2cccc2)cc1,xml_inchi
1-phenylthioanthraquinone,C20H12O2S,FPRGJFFNVANESG-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(Sc3ccccc3)cccc21,xml_inchi
1-piperidinecarboxamide,C6H12N2O,JSPCTNUQYWIIOT-UHFFFAOYSA-N,N=C(O)N1CCCCC1,xml_inchi
1-propanethiol,C3H8S,SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,xml_inchi
"1-propanone, 1-(2-pyridinyl)-, 2-(1-phthalazinyl)hydrazone",C16H15N5,MMSWXCLRJUPGJP-RGEXLXHISA-N,CC/C(=N/Nc1nncc2ccccc12)c1ccccn1,xml_inchi
"1-propanone, 1-(2-pyridinyl)-, 2-(6-chloro-4-pyrimidinyl)hydrazone",C12H12ClN5,ORQVDNFAGAYXEI-MFOYZWKCSA-N,CC/C(=N/Nc1cc(Cl)ncn1)c1ccccn1,xml_inchi
1-propoxy-2-propanol,C6H14O2,FENFUOGYJVOCRY-UHFFFAOYSA-N,CCCOCC(C)O,xml_inchi
1-propoxydecan-1-ol,C13H28O2,XOROFDTWEDTDFV-UHFFFAOYSA-N,CCCCCCCCCC(O)OCCC,xml_inchi
1-propoxyethanol,C5H12O2,IHYBZJJHCMSCOF-UHFFFAOYSA-N,CCCOC(C)O,xml_inchi
1-propoxypentane,C8H18O,DMUSSSYUUUYJRM-UHFFFAOYSA-N,CCCCCOCCC,xml_inchi
1-propyl-1H-benzimidazole,C10H12N2,LZUVIELFLONRSS-UHFFFAOYSA-N,CCCn1cnc2ccccc21,xml_inchi
1-propyl-3-methylimidazolium DL-threoninate,C11H21N3O3,AIXAKIUFPFIQIT-RCROYASPSA-M,CCCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],xml_inchi
1-propyl-3-methylimidazolium acetate,C9H16N2O2,SFMWNORYEDOGFZ-UHFFFAOYSA-M,CC(=O)[O-].CCCn1cc[n+](C)c1,xml_inchi
1-propyl-3-methylimidazolium glycine,C9H17N3O2,LGHXWJTZBJBFQA-UHFFFAOYSA-M,CCCn1cc[n+](C)c1.NCC(=O)[O-],xml_inchi
1-propyl-3-methylimidazolium hydrogen sulfate,C7H14N2O4S,QZAYYSZSURXQBB-UHFFFAOYSA-M,CCCn1cc[n+](C)c1.O=S(=O)([O-])O,xml_inchi
1-propyl-3-methylimidazolium methylsulfate,C8H16N2O4S,MVECSJMLISSYEO-UHFFFAOYSA-M,CCCn1cc[n+](C)c1.COS(=O)(=O)[O-],xml_inchi
1-propyl-3-methylimidazolium propionate,C10H18N2O2,VPMVEUYBDAHAFY-UHFFFAOYSA-M,CCC(=O)[O-].CCCn1cc[n+](C)c1,xml_inchi
1-propyl-3-methylimidazolium tetrafluoroborate,C7H13BF4N2,XFTQQJUVYZPNRC-UHFFFAOYSA-N,CCCn1cc[n+](C)c1.F[B-](F)(F)F,xml_inchi
1-propyl-3-methylpyridinium chloride,C9H14ClN,YXEDJLNLHGXKIE-UHFFFAOYSA-M,CCC[n+]1cccc(C)c1.[Cl-],xml_inchi
1-propylimidazole,C6H10N2,IYVYLVCVXXCYRI-UHFFFAOYSA-N,CCCn1ccnc1,xml_inchi
1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O4S2,VWSBKZWRIXRCJK-UHFFFAOYSA-N,CCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-propylpyridinium dicyanamide,C10H12N4,RPCOLJMFLBIOIY-UHFFFAOYSA-N,CCC[n+]1ccccc1.N#C[N-]C#N,xml_inchi
1-propylpyridinium hexafluorophosphate,C8H12F6NP,OUGGDHLENSLZGS-UHFFFAOYSA-N,CCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,xml_inchi
1-propylpyridinium tetrafluoroborate,C8H12BF4N,UHJJEHLGNUHPGH-UHFFFAOYSA-N,CCC[n+]1ccccc1.F[B-](F)(F)F,xml_inchi
1-tert-butyl-3-methylimidazolium bis(fluorosulfonyl)imide,C8H15F2N3O4S2,VDSIGUYUJZUFRS-UHFFFAOYSA-N,C[n+]1ccn(C(C)(C)C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,xml_inchi
1-tert-butyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,C12H15F10N3O4S2,DRKOCGKBHXHKOW-UHFFFAOYSA-N,C[n+]1ccn(C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,xml_inchi
1-tert-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,MALVKCXDDYFAJQ-UHFFFAOYSA-N,C[n+]1ccn(C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-tert-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,NSONDDKIRZGHRA-UHFFFAOYSA-N,C[n+]1ccn(C(C)(C)C)c1.F[P-](F)(F)(F)(F)F,xml_inchi
1-tert-butyl-3-methylimidazolium iodide,C8H15IN2,IDOQOBAXKZUBOF-UHFFFAOYSA-M,C[n+]1ccn(C(C)(C)C)c1.[I-],xml_inchi
1-tert-butyl-3-phenylurea,C11H16N2O,OXCSCSQUAKQKMY-UHFFFAOYSA-N,CC(C)(C)NC(O)=Nc1ccccc1,xml_inchi
1-tetradecanamine,C14H31N,PLZVEHJLHYMBBY-UHFFFAOYSA-N,CCCCCCCCCCCCCCN,xml_inchi
"1-tetradecanamine, N,N-dimethyl-",C16H35N,SFBHPFQSSDCYSL-UHFFFAOYSA-N,CCCCCCCCCCCCCCN(C)C,xml_inchi
1-tetradecanol,C14H30O,HLZKNKRTKFSKGZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCO,xml_inchi
1-tetradecene,C14H28,HFDVRLIODXPAHB-UHFFFAOYSA-N,C=CCCCCCCCCCCCC,xml_inchi
1-tetradecyl bromide,C14H29Br,KOFZTCSTGIWCQG-UHFFFAOYSA-N,CCCCCCCCCCCCCCBr,xml_inchi
1-tetradecyl cyanide,C15H29N,KRKQHNVYOWTEQO-UHFFFAOYSA-N,CCCCCCCCCCCCCCC#N,xml_inchi
"1-tetradecyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",C24H45N3S,MUOKJWJZTYGJEM-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],xml_inchi
1-tetradecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C20H35F6N3O4S2,AEZLAQZYZLLTIV-UHFFFAOYSA-N,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
1-tetradecyl-3-methylpyridinium chloride,C20H36ClN,RICAOBIXTVIZIO-UHFFFAOYSA-M,CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],xml_inchi
1-tridecanol,C13H28O,XFRVVPUIAFSTFO-UHFFFAOYSA-N,CCCCCCCCCCCCCO,xml_inchi
1-tridecene,C13H26,VQOXUMQBYILCKR-UHFFFAOYSA-N,C=CCCCCCCCCCCC,xml_inchi
1-undecanol,C11H24O,KJIOQYGWTQBHNH-UHFFFAOYSA-N,CCCCCCCCCCCO,xml_inchi
"1-undecanol, acetate",C13H26O2,CKQGCFFDQIFZFA-UHFFFAOYSA-N,CCCCCCCCCCCOC(C)=O,xml_inchi
1-undecene,C11H22,DCTOHCCUXLBQMS-UHFFFAOYSA-N,C=CCCCCCCCCC,xml_inchi
1-undecylimidazole,C14H26N2,PKCPMTJMGADWTA-UHFFFAOYSA-N,CCCCCCCCCCCn1ccnc1,xml_inchi
10-methylphenothiazine,C13H11NS,QXBUYALKJGBACG-UHFFFAOYSA-N,CN1c2ccccc2Sc2ccccc21,xml_inchi
10H-9-oxaanthracene,C13H10O,GJCOSYZMQJWQCA-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc1O2,xml_inchi
10H-phenothiazine,C12H9NS,WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,xml_inchi
"11-beta-Hydroxypregna-1,4,16-triene-3,20-dione",C21H26O3,UVOTVQIUSZDLAM-GGLFOPPFSA-N,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,xml_inchi
"11.alpha.,17-dihydroxyprogesterone",C21H30O4,LCZBQMKVFQNSJR-CZUPSRJTSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,xml_inchi
"11.alpha.-hydroxy-16.alpha.,17.alpha.-epoxyprogesterone",C21H28O4,XPOFTPYDSZJRKX-VOVZHTNUSA-N,CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]12C,xml_inchi
"11.beta.,17.alpha.,21-trihydroxypregn-4-ene-3,20-dione",C21H30O5,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,xml_inchi
13-docosenoic acid (Z),C22H42O2,DPUOLQHDNGRHBS-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,xml_inchi
"16.alpha.,17-epoxypregn-4-ene-3,20-dione",C21H28O3,LHNVKVKZPHUYQO-SRWWVFQWSA-N,CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,xml_inchi
"17-hydroxy-N-(17-hydroxy-3,6,9,12,15-pentaoxaheptadec-1-yl)-N-methyl-N-tetradecyl-3,6,9,12,15-pentaoxaheptadecan-1-aminium methyl sulfate",C40H85NO16S,OKYWAZOGILKQHK-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(CCOCCOCCOCCOCCOCCO)CCOCCOCCOCCOCCOCCO.COS(=O)(=O)[O-],xml_inchi
17-methyltestosterone,C20H30O2,GCKMFJBGXUYNAG-HLXURNFRSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,xml_inchi
17.alpha.-acetoxy-6.alpha.-methylprogesterone,C24H34O4,PSGAAPLEWMOORI-PEINSRQWSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,xml_inchi
18-crown-6 hexahydrate,C12H36O12,DGJGVVHNZMMUEE-UHFFFAOYSA-N,C1COCCOCCOCCOCCOCCO1.O.O.O.O.O.O,xml_inchi
"19,24-dioctadecyldotetracontane",C78H158,XRWKLCUUSVWUNG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,xml_inchi
"19-nor-17.alpha.-pregna-1,3,5(10)-trien-20-yne-3,17-diol",C20H24O2,BFPYWIDHMRZLRN-SLHNCBLASA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,xml_inchi
"1H,1H,2H,2H-perfluorooctanol",C8H5F13O,GRJRKPMIRMSBNK-UHFFFAOYSA-N,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,xml_inchi
"1H,1H-perfluoro-1-decanol",C10H3F19O,NIRPXSQCRWXHNZ-UHFFFAOYSA-N,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,xml_inchi
"1H,1H-perfluoro-1-dodecanol",C12H3F23O,SHTZQFTXUMCALC-UHFFFAOYSA-N,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,xml_inchi
